time,x,y,phi,v
0,-20.9971514177212,-1.77788316720671,0.000463887057031931,5.63060712819102
0.1,-20.5319063697993,-1.78047558921512,-0.000157769991802552,5.70637013135434
0.2,-20.0306137945713,-1.78170718982858,-0.000481588000070908,5.78677118127648
0.3,-19.4961602445767,-1.78179515637937,-0.000560117117359435,5.87126060231157
0.4,-18.9314322723553,-1.78095667619972,-0.000445907493254431,5.95928871881372
0.5,-18.3393164304467,-1.77940893662191,-0.000191509277342195,6.05030585513703
0.6,-17.7226992713905,-1.7773691249782,0.000150527380790976,6.14376233563562
0.7,-17.0844673477265,-1.77505442860083,0.000527652331558783,6.23910848466362
0.8,-16.4275072119942,-1.77268203482208,0.000887315425374925,6.33579462657512
0.9,-15.7547054167334,-1.7704691309742,0.00117696651265311,6.43327108572424
1,-15.0689485144837,-1.76863290438944,0.00134405544380703,6.5309881864651
1.1,-14.3731230577848,-1.76739054240008,0.0013360320692504,6.62839625315181
1.2,-13.6701155991763,-1.76695923233836,0.00110034623939691,6.72494561013848
1.3,-12.9628126911979,-1.76755616153655,0.000584447804660263,6.82008658177923
1.4,-12.2541008863893,-1.76939851732691,-0.000264213384545835,6.91326949242817
1.5,-11.54686673729,-1.77270348704169,-0.00149818747780768,7.00394466643942
1.6,-10.8438611039583,-1.77765538702031,-0.0031565098164594,7.09159811627034
1.7,-10.1447865999669,-1.78370010736569,-0.00497461405138312,7.17651756523329
1.8,-9.44633743196888,-1.78955476292918,-0.0063883001159667,7.25978196940179
1.9,-8.7450800824815,-1.79390552787099,-0.00682064677299496,7.34250387722018
2,-8.03758103402202,-1.79543857635136,-0.00569473278525272,7.42579583713276
2.1,-7.32040676910769,-1.79284008253048,-0.00243363691552478,7.51077039758388
2.2,-6.59012377025575,-1.78479622056859,0.00353956207340405,7.59854010701784
2.3,-5.84329851998345,-1.76999316462589,0.012801785418749,7.69021751387897
2.4,-5.07662664858665,-1.74713526251814,0.025894066154719,7.78683867452936
2.5,-4.28972871435072,-1.7153384574778,0.0425446443229241,7.88770725910851
2.6,-3.48512516275757,-1.67412676441749,0.0616759254277937,7.99040938277876
2.7,-2.66546057879311,-1.62304166714173,0.0821758184940859,8.09245763493799
2.8,-1.83337954744325,-1.56162464945506,0.102932232546559,8.1913646049841
2.9,-0.991526653693871,-1.489417195162,0.122833076609972,8.28464288231497
3,-0.14254648253089,-1.40596078806708,0.140766259709081,8.36980505632849
3.1,0.710916381059805,-1.31079691197482,0.155619690868647,8.44436371642255
3.2,1.56621735209231,-1.20346705068974,0.166281279113427,8.50583145199505
3.3,2.42075938268743,-1.08352849367966,0.171690052187219,8.55180248843211
3.4,3.27302384458321,-0.95089709530048,0.171944709367179,8.58172303280977
3.5,4.1225622972322,-0.805844537762079,0.168294769340624,8.59687713715813
3.6,4.96897219078277,-0.648657761520713,0.162039099056678,8.59862766209635
3.7,5.81185097538329,-0.479623707032638,0.154476565464469,8.58833746824359
3.8,6.65079610118215,-0.299029314754113,0.146906035513122,8.567369416219
3.9,7.48540501832772,-0.107161525141392,0.140626376151763,8.53708636664174
4,8.31527517696837,0.0956927213492653,0.136936454329518,8.49885118013096
4.1,9.14000402725249,0.309246484261606,0.137135136995514,8.45402671730582
4.2,9.95918901932844,0.53321282313937,0.142521291098876,8.40397583878548
4.3,10.7724276033446,0.767304797526302,0.154393783588731,8.35006140518909
4.4,11.5793172294494,1.01123546696615,0.174051481414205,8.29364627713581
4.5,12.3794553477789,1.26471789101329,0.202793251515837,8.23609331523994
4.6,13.171818345861,1.52800495865699,0.241482280159596,8.17851941580732
4.7,13.9529184641176,1.80349140275572,0.289253133566994,8.12106557958847
4.8,14.7186568914213,2.09410308396095,0.344811720127665,8.06363080778391
4.9,15.4649348166448,2.40276586292414,0.406863948231243,8.00611410159416
5,16.1876534286609,2.73240560029676,0.474115726267365,7.94841446221974
5.1,16.8827139163422,3.08594815673029,0.545272962625666,7.89043089086116
5.2,17.5460174685615,3.46631939287618,0.61904156569578,7.83206238871895
5.3,18.1734652741915,3.87644516938591,0.694127443867342,7.77320795699363
5.4,18.7609585221049,4.31925134691096,0.769236505529989,7.71376659688572
5.5,19.3043984011743,4.79766378610278,0.843074659073354,7.65363730959573
5.6,19.7996861005777,5.31460834729013,0.914347812938794,7.59271909634107
5.7,20.2439834102045,5.87167771585729,0.981975534100275,7.53098066042483
5.8,20.6394005459275,6.46523126462992,1.04571609557453,7.46866431725339
5.9,20.9892617721455,7.09034442373783,1.10553353880612,7.40607951032021
6,21.2968913532571,7.74209262331082,1.16139190523961,7.34353568311882
