time,x,y,phi,v
0,-19.2410917604992,-5.60178496297226,-0.0307880957895006,6.0811820032121
0.1,-18.6316713456368,-5.62420127674681,-0.0315950299937845,5.80629823731011
0.2,-18.0456512902956,-5.64477618479975,-0.031811208763219,5.56658883560006
0.3,-17.4812546165849,-5.66361577526097,-0.0315070412645522,5.35937487624084
0.4,-16.9367043466137,-5.68082613626033,-0.030752936664532,5.18197743739131
0.5,-16.4102235024912,-5.69651335592774,-0.0296193041299065,5.03171759721036
0.6,-15.9000351063264,-5.71078352239306,-0.0281765528274239,4.90591643385686
0.7,-15.4043621802285,-5.72374272378618,-0.0264950919238321,4.8018950254897
0.8,-14.9214277463067,-5.73549704823698,-0.0246453305858794,4.71697445026775
0.9,-14.44945482667,-5.74615258387534,-0.0226976779803136,4.64847578634988
1,-13.9866664434276,-5.75581541883115,-0.0207225432738829,4.59372011189498
1.1,-13.5312856186886,-5.76459164123429,-0.0187903356333354,4.55002850506192
1.2,-13.0815353745622,-5.77258733921463,-0.0169714642254191,4.51472204400958
1.3,-12.6356387331573,-5.77990860090207,-0.0153363382168821,4.48512180689684
1.4,-12.1918187165832,-5.78666151442647,-0.0139553667744724,4.45854887188258
1.5,-11.7482983469491,-5.79295216791773,-0.0128989590649382,4.43232431712566
1.6,-11.3033006463943,-5.79888664950547,-0.0122375242537447,4.40376922081386
1.7,-10.8556864769061,-5.80456587053411,-0.0120145654932314,4.37081034233582
1.8,-10.4068403569328,-5.81007026004743,-0.0121671304765544,4.33377085968228
1.9,-9.95877086834162,-5.81547518211516,-0.0126059420151469,4.29356655019715
2,-9.51348659300001,-5.820856000807,-0.0132417229204418,4.25111319122437
2.1,-9.07299611277534,-5.82628808019269,-0.0139851960038723,4.20732656010786
2.2,-8.63930800953498,-5.83184678434194,-0.0147470840768713,4.16312243419156
2.3,-8.21443086514632,-5.83760747732447,-0.015438109950872,4.1194165908194
2.4,-7.80029320026519,-5.84364427191906,-0.0159731289663393,4.07709804760119
2.5,-7.39698291906158,-5.85000251358154,-0.0163620037827508,4.03644061277336
2.6,-7.00274774876744,-5.85669878731457,-0.0167095816904018,3.99710303211387
2.7,-6.61575544331279,-5.86374842820381,-0.017124837970981,3.95871732104953
2.8,-6.23417375662764,-5.87116677133494,-0.0177167479061766,3.92091549500717
2.9,-5.856170442642,-5.87896915179364,-0.0185942867776773,3.8833295694136
3,-5.47991325528588,-5.88717090466556,-0.0198664298671714,3.84559155969563
3.1,-5.1035699484893,-5.89578736503638,-0.0216421524563474,3.80733348128009
3.2,-4.72538328487892,-5.90483827180355,-0.0240277136126719,3.7682015912473
3.3,-4.34532042390198,-5.91444460437873,-0.027066928562082,3.72816955220703
3.4,-3.96507247572042,-5.92482855649662,-0.0307411848433649,3.68753834759788
3.5,-3.5864054699717,-5.93621672046547,-0.0350291570119616,3.64662318557181
3.6,-3.21108543629328,-5.94883568859351,-0.0399095196233131,3.60573927428078
3.7,-2.84087840432262,-5.962912053189,-0.0453609472328605,3.56520182187677
3.8,-2.47755040369718,-5.97867240656016,-0.0513621143960449,3.52532603651174
3.9,-2.1228674640544,-5.99634334101525,-0.0578916956683074,3.48642712633767
4,-1.77807846214398,-6.01615215511077,-0.064932574416564,3.44871274423505
4.1,-1.44236404190387,-6.03832897187908,-0.0724844661712882,3.41196040076706
4.2,-1.11438788373662,-6.06310462034221,-0.0805512937333975,3.37584009060613
4.3,-0.792813668044771,-6.09070992952218,-0.0891369799038098,3.34002180842468
4.4,-0.476305075230875,-6.12137572844104,-0.0982454474834429,3.30417554889512
4.5,-0.163525785697483,-6.15533284612081,-0.107880619273214,3.26797130668989
4.6,0.146860520152862,-6.19281211158352,-0.118046418074042,3.23107907648139
4.7,0.456190161917607,-6.23404435385121,-0.128746766686844,3.19316885294205
4.8,0.765415224715922,-6.27910696545393,-0.139916744736772,3.15408043230145
4.9,1.07394376873344,-6.32746076289146,-0.151214789366609,3.11433594892598
5,1.38079606800522,-6.378411707881,-0.162229858191314,3.07462890830031
