time,x,y,phi,v
0,-20.7226721191651,-2.34718692353249,-0.0128166238453729,2.95132637023926
0.1,-20.4163470247291,-2.35110786613112,-0.0127630044492014,2.98066125252317
0.2,-20.111247777867,-2.35500089440466,-0.0127154804752249,2.99824514426982
0.3,-19.8076169108717,-2.35886338338532,-0.0126733856568695,3.00533554013124
0.4,-19.5056969560368,-2.36269270810529,-0.0126360537275614,3.00318993475945
0.5,-19.2057304456553,-2.36648624359677,-0.0126028184207269,2.99306582280648
0.6,-18.9079599120205,-2.37024136489196,-0.012573013469792,2.97622069892436
0.7,-18.6126278874257,-2.37395544702306,-0.0125459726081831,2.9539120577651
0.8,-18.3199769041642,-2.37762586502228,-0.0125210295693262,2.92739739398075
0.9,-18.0302494945291,-2.3812499939218,-0.0124975180866477,2.89793420222331
1,-17.7436881908138,-2.38482520875383,-0.0124747718935736,2.86677997714482
1.1,-17.4605355253115,-2.38834888455057,-0.0124521247235302,2.8351922133973
1.2,-17.1810340303154,-2.39181839634422,-0.0124289103099437,2.80442840563277
1.3,-16.9054262381189,-2.39523111916697,-0.0124044623862403,2.77574604850327
1.4,-16.6339546810151,-2.39858442805103,-0.0123781146858462,2.75040263666081
1.5,-16.3668618912973,-2.4018756980286,-0.0123492009421875,2.72965566475743
1.6,-16.1043904012588,-2.40510230413186,-0.0123170548886905,2.71476262744515
1.7,-15.8467827431927,-2.40826162139304,-0.0122810102587814,2.70698101937599
1.8,-15.5936738835462,-2.41135859717879,-0.0122409442346042,2.70767688763221
1.9,-15.3422238416559,-2.41442902510473,-0.0121989477613739,2.71865847255816
2,-15.0889625245226,-2.4175165521268,-0.012157675400156,2.74184659525927
2.1,-14.8304198390085,-2.42066482520266,-0.01211978171214,2.77916207686576
2.2,-14.5631256919757,-2.42391749128998,-0.0120879212585153,2.83252573850785
2.3,-14.2836099902863,-2.42731819734643,-0.0120647486004713,2.90385840131574
2.4,-13.9884026408024,-2.43091059032967,-0.0120529182991975,2.99508088641965
2.5,-13.6740335503862,-2.43473831719738,-0.0120550849158833,3.10811401494979
2.6,-13.3371220717688,-2.43884360697107,-0.0120735879094255,3.24476407947061
2.7,-12.9764187064249,-2.44323490474389,-0.0121032590710984,3.40410860025499
2.8,-12.592846983413,-2.44788620779838,-0.0121312749926587,3.58244270264563
2.9,-12.1874282544228,-2.45276996268872,-0.0121444676536882,3.77593625761854
3,-11.7611838711443,-2.45785861596911,-0.012129669033769,3.98075913614972
3.1,-11.3151351852672,-2.46312461419373,-0.0120737111124829,4.19308120921517
3.2,-10.8503035484816,-2.46854040391679,-0.011963425869412,4.40907234779091
3.3,-10.3677103124771,-2.47407843169247,-0.0117856452841382,4.62490242285293
3.4,-9.86839198016332,-2.47971216700666,-0.0115284672906223,4.83675327836665
3.5,-9.35373279080925,-2.48543855669945,-0.0112090448020281,5.04108155094738
3.6,-8.82546430849303,-2.49127799717937,-0.0108735513237511,5.2346183446394
3.7,-8.28533316620209,-2.49725190222946,-0.0105694194381685,5.41410667143218
3.8,-7.73508599692384,-2.50338168563278,-0.0103440817276576,5.5762895433152
3.9,-7.17646943364568,-2.50968876117239,-0.0102449707745953,5.71790997227794
4,-6.61123010935504,-2.51619454263134,-0.010319519161359,5.83571097030986
4.1,-6.04111465703932,-2.52292044379271,-0.0106151594703256,5.92643554940046
4.2,-5.46786970968595,-2.52988787843954,-0.0111793242838725,5.9868267215392
4.3,-4.8931041004456,-2.53708551335039,-0.0120192893813983,6.01497367999155
4.4,-4.31786526431889,-2.54436860362364,-0.0129787312562505,6.01444997632125
4.5,-3.74305769006811,-2.55155843435291,-0.0138596698652665,5.99022561911334
4.6,-3.16958586642347,-2.5584762906242,-0.014464125155949,5.94727061726579
4.7,-2.59835428211524,-2.56494345752351,-0.0145941170758006,5.89055497967658
4.8,-2.03026742587365,-2.57078122013684,-0.014051665572324,5.82504871524366
4.9,-1.46622978642894,-2.5758108635502,-0.0126387905930216,5.75572183286503
5,-0.907145852511353,-2.57985367284959,-0.0101575120853962,5.68754434143865
5.1,-0.353879572257359,-2.58272036526332,-0.00641676336969694,5.62536513195738
5.2,0.193675038560548,-2.58396882237429,-0.00139087998031973,5.57113535354299
5.3,0.73661519818618,-2.58289853734413,0.00477676777115669,5.52384477324606
5.4,1.27608292641786,-2.57879732475732,0.0119351695803129,5.48234931028892
5.5,1.81322024305392,-2.57095299919833,0.0199333151427294,5.44550488389388
5.6,2.3491691678927,-2.55865337525163,0.0286201941539872,5.41216741328328
5.7,2.88507172073252,-2.54118626750169,0.0378447963096665,5.38119281767945
5.8,3.42206992137173,-2.51783949053299,0.0474561113053482,5.35143701630471
5.9,3.9613057896074,-2.48790085893053,0.0573031288366674,5.32175592838194
6,4.50346450277861,-2.45086118412745,0.0672549940169609,5.29120112988485
6.1,5.04741150637388,-2.40701987103047,0.0772611366505086,5.25960355259162
6.2,5.59155921444,-2.3568776279785,0.0872909738211864,5.22698815284699
6.3,6.13432004102375,-2.30093516331044,0.0973139226128704,5.19337988699575
6.4,6.67410640017193,-2.23969318536519,0.107299400109436,5.15880371138267
6.5,7.20933070593132,-2.17365240248165,0.117216823394761,5.12328458235251
6.6,7.73840537234871,-2.10331352299872,0.127035609552719,5.08684745625007
6.7,8.25974281347093,-2.02917725525528,0.136725175667197,5.0495172894201
6.8,8.77202377175477,-1.95160851555047,0.146307588919668,5.01134029479845
6.9,9.27500048693734,-1.8704299712233,0.156015160484735,4.97244756779579
7,9.76869261975417,-1.78532895678369,0.166132673586707,4.93299138853001
7.1,10.2531198309408,-1.69599280674153,0.176944911449894,4.89312403711901
7.2,10.7283017812328,-1.60210885560675,0.188736657298604,4.85299779368068
7.3,11.1942581313657,-1.50336443788926,0.201792694357148,4.81276493833292
7.4,11.6510085420749,-1.39944688809898,0.216397805849834,4.77257775119363
7.5,12.0985726740962,-1.29004354074581,0.232836775000972,4.73258851238069
7.6,12.5369863164093,-1.1748369749332,0.25138101914723,4.69294688969446
7.7,12.9666627877855,-1.05339845525463,0.271989087053617,4.65374140183117
7.8,13.3883966290319,-0.925186843136926,0.29430359905648,4.61499882034415
7.9,13.8029992476705,-0.789656026862601,0.317953197614953,4.57674318485793
8,14.2112820512234,-0.646259894714175,0.342566525188171,4.53899853499704
8.1,14.6140564472128,-0.494452334974166,0.367772224235269,4.50178891038601
8.2,15.0121338431606,-0.333687235925091,0.393198937215381,4.46513835064935
8.3,15.4063256465891,-0.163418485849465,0.418475306587642,4.42907089541159
8.4,15.7974432650202,0.0169000269701824,0.443229974811186,4.39361058429727
8.5,16.1862621854607,0.207780253731389,0.467100918356764,4.35878871066834
8.6,16.5726993736454,0.408917689278156,0.489949202017465,4.32480993644289
8.7,16.9557949080297,0.619173905971468,0.51186375134942,4.29205600090042
8.8,17.334549272836,0.837372821935809,0.532943780542577,4.26091663892312
