time,x,y,phi,v
0,-17.1812044057949,-6.18676583035078,0.0341469804432728,12.7402229309082
0.1,-15.9367650337691,-6.14826995673147,0.0273654364161948,12.7216970457486
0.2,-14.6949073235347,-6.11592736776778,0.0214774903483242,12.7061738892789
0.3,-13.4549777270644,-6.08919312178293,0.0164323259175789,12.693205220717
0.4,-12.216322696331,-6.06752227710017,0.012179126801877,12.6823427992804
0.5,-10.9782886833075,-6.05036989204275,0.00866707667913625,12.6731383841868
0.6,-9.74022213996657,-6.03719102493388,0.00584535922727467,12.6651437346538
0.7,-8.50146951828115,-6.02744073409683,0.00366315812421019,12.6579106098991
0.8,-7.26137727022404,-6.02057407785483,0.0020696570478607,12.6509907691403
0.9,-6.01929184776807,-6.01604611453111,0.00101403967614416,12.6439359715952
1,-4.77455970288609,-6.01331190244892,0.000445489686978496,12.6362979764812
1.1,-3.52652728755091,-6.01182649993149,0.000313190758281625,12.6276285430162
1.2,-2.27454105373539,-6.01104496530207,0.000566326567971483,12.6174794304177
1.3,-1.01794745341234,-6.0104223568839,0.001154080793966,12.6054023979035
1.4,0.243907061445383,-6.00941373300021,0.0020256371141831,12.5909492046911
1.5,1.51167603886496,-6.00747415197425,0.00313017920654072,12.5736716099982
1.6,2.78601302687355,-6.00405867212926,0.00441689074895678,12.5531213730425
1.7,4.06757157344694,-5.99862235180228,0.00583495541899533,12.5288502530587
1.8,5.35643859372257,-5.99077264284966,0.00732965395619466,12.5005991499668
1.9,6.65046494906504,-5.98071837438768,0.00883086527600726,12.468855353083
2,7.94695000461034,-5.96881669812435,0.010264669616054,12.4342902398449
2.1,9.24319312549448,-5.95542476576768,0.0115571472139558,12.3975751876897
2.2,10.5364936768534,-5.94089972902568,0.0126343783073336,12.3593815740548
2.3,11.8241510238232,-5.92559873960637,0.0134224431338082,12.3203807763776
2.4,13.1034645315398,-5.90987894921777,0.0138474219310005,12.2812441720955
2.5,14.3717335651469,-5.89409750956756,0.0138353949368717,12.242643138644
2.6,15.626890266788,-5.87858572867836,0.0133403226676802,12.2051074903656
2.7,16.8693804226783,-5.86357225308883,0.0124269172887874,12.1686046962109
2.8,18.1002738941505,-5.84926024105216,0.0111873878372307,12.1329626087978
2.9,19.3206405425374,-5.83585285082153,0.00971394335004779,12.0980090807445
3,20.5315502291719,-5.82355324065012,0.00809879286427629,12.0635719646688
3.1,21.7340728153868,-5.81256456879112,0.00643414541695379,12.0294791131888
3.2,22.929278162515,-5.80308999349771,0.00481221004511789,11.9955583789224
3.3,24.1182361318894,-5.79533267302307,0.00332519578580617,11.9616376144877
3.4,25.3019966885711,-5.78948695390117,0.00206287034017523,11.9275487104217
3.5,26.4811513133168,-5.78554412779138,0.00105874392550779,11.8932166059765
3.6,27.6558325186928,-5.78329221717361,0.000290009900877616,11.8586593873233
3.7,28.8261528242168,-5.78251038994762,-0.000268591585393762,11.8238991981933
3.8,29.9922247494062,-5.78297781401315,-0.000642320384984805,11.7889581823174
3.9,31.1541608137786,-5.78447365726997,-0.000856436349573965,11.7538584834267
4,32.3120735368513,-5.78677708761781,-0.000936199330839703,11.7186222452523
4.1,33.4660754381421,-5.78966727295644,-0.000906869180460476,11.6832716115251
4.2,34.6162790371682,-5.79292338118559,-0.000793705750114745,11.6478287259763
4.3,35.7627968534474,-5.79632458020503,-0.000621968891480963,11.6123157323369
4.4,36.905741406497,-5.79965003791449,-0.000416918456237595,11.576754774338
4.5,38.0452252158346,-5.80267892221374,-0.000203814296063095,11.5411679957105
4.6,39.1813608009777,-5.80519040100252,-7.91626263592154e-06,11.5055775401856
4.7,40.3142606814438,-5.80696364218058,0.000145515792365465,11.4700055514942
4.8,41.4440373767505,-5.80777781364768,0.000231222017262609,11.4344741733676
4.9,42.5708034064151,-5.80741208330355,0.00022394256037705,11.3990055495366
5,43.6946712899553,-5.80564561904797,9.84175700303294e-05,11.3636218237323
5.1,44.8157535468885,-5.80225758878066,-0.000170612805456008,11.3283451396859
