time,x,y,phi,v
0,-19.6343194023188,-5.25314735380756,-0.00559584377333546,1.48702335357666
0.1,-19.4855970788314,-5.25411585077553,-0.00602466568845892,1.54929194507822
0.2,-19.3311831699643,-5.25513665535578,-0.00644745786143184,1.60946168084612
0.3,-19.1710216907615,-5.25622268116467,-0.00686607963928142,1.66775852128244
0.4,-19.0050566562666,-5.25738684181854,-0.00728239036903489,1.72440842678927
0.5,-18.8332320815236,-5.25864205093373,-0.00769824939771944,1.7796373577687
0.6,-18.6554919815762,-5.26000122212658,-0.00811551607236228,1.83367127462281
0.7,-18.4717803714682,-5.26147726901344,-0.00853604973999061,1.8867361377537
0.8,-18.2820412662435,-5.26308310521066,-0.00896170974763166,1.93905790756345
0.9,-18.0862186809459,-5.26483164433457,-0.00939435544231262,1.99086254445414
1,-17.8842566306192,-5.26673580000152,-0.0098358461710607,2.04237600882787
1.1,-17.6760991303072,-5.26880848582786,-0.0102880412809031,2.09382426108671
1.2,-17.4616901950537,-5.27106261542993,-0.0107528001188671,2.14543326163277
1.3,-17.2409738399026,-5.27351110242406,-0.0112319820319797,2.19742897086811
1.4,-17.0138940798976,-5.27616686042662,-0.0117274463672684,2.25003734919484
1.5,-16.7803949300826,-5.27904280305394,-0.0122410524717602,2.30348435701504
1.6,-16.5404204055014,-5.28215184392236,-0.0127746596924823,2.35799595473079
1.7,-16.2939145212163,-5.28550689664707,-0.0133301273759452,2.4137981027457
1.8,-16.0408871494582,-5.28911672879513,-0.0139074724426846,2.4711221716077
1.9,-15.781606435018,-5.29297384834518,-0.0144994863572766,2.53022074886889
2,-15.5164038269294,-5.29706677794755,-0.0150971895791922,2.59135162250374
2.1,-15.2456107742265,-5.30138404025257,-0.0156916025679026,2.65477258048668
2.2,-14.969558725943,-5.3059141579106,-0.0162737457828786,2.72074141079217
2.3,-14.688579131113,-5.31064565357194,-0.0168346396835915,2.78951590139468
2.4,-14.4030034387704,-5.31556704988696,-0.0173653047295122,2.86135384026865
2.5,-14.113163097949,-5.32066686950597,-0.0178567613801117,2.93651301538854
2.6,-13.8193895576827,-5.32593363507931,-0.0183000300948619,3.01525121472869
2.7,-13.5217203524227,-5.33136313138643,-0.0186887726270308,3.09746186855679
2.8,-13.2190197054072,-5.33698013372992,-0.0190271948124604,3.18158388596948
2.9,-12.9098590976791,-5.34281665057375,-0.0193221332450071,3.26569327173288
3,-12.5928100102816,-5.34890469038191,-0.019580424518527,3.34786603061311
3.1,-12.2664439242578,-5.3552762616184,-0.0198089052268763,3.42617816737628
3.2,-11.9293323206506,-5.3619633727472,-0.0200144119639113,3.49870568678852
3.3,-11.5800466805032,-5.3689980322323,-0.0202037813234881,3.56352459361594
3.4,-11.2171584848586,-5.37641224853768,-0.0203838498994631,3.61871089262468
3.5,-10.8393534723413,-5.3842353032982,-0.0205612123747172,3.6624025237656
3.6,-10.447898544018,-5.39243487708147,-0.0207369984860372,3.69413658817247
3.7,-10.0466160487679,-5.40091766308372,-0.0209069274682144,3.71483540912777
3.8,-9.63943744996406,-5.40958775041506,-0.0210664875342272,3.72548045720429
3.9,-9.23029421097975,-5.41834922818559,-0.0212111668970539,3.72705320297482
4,-8.82311779518809,-5.42710618550542,-0.0213364537696727,3.72053511701218
4.1,-8.42183966596221,-5.43576271148466,-0.021437836365062,3.70690766988915
4.2,-8.03039128667529,-5.44422289523341,-0.0215108028962002,3.68715233217853
4.3,-7.65257214874625,-5.45239369598556,-0.0215509787619035,3.66224210070175
4.4,-7.28924430037612,-5.4602459564394,-0.0215570428552842,3.63296136278597
4.5,-6.93838573374964,-5.46781324169369,-0.0215306720673531,3.5999093241885
4.6,-6.59785314766373,-5.47513175473366,-0.0214736693745091,3.56367740257242
4.7,-6.26550324091534,-5.48223769854457,-0.0213878377531512,3.5248570156008
4.8,-5.93919271230138,-5.48916727611168,-0.0212749801796782,3.48403958093672
4.9,-5.6167782606188,-5.49595669042023,-0.021136899630489,3.44181651624326
5,-5.29611658466453,-5.50264214445547,-0.0209753990819825,3.3987792391835
5.1,-4.9750643832355,-5.50925984120265,-0.0207922815105576,3.35551916742052
5.2,-4.65155334950129,-5.51584504231692,-0.0205896400702312,3.31262609968741
5.3,-4.32519441136211,-5.52241193168221,-0.0203760654203298,3.27065358448442
5.4,-3.99725276281506,-5.52895392881784,-0.0201665491137245,3.23011945908566
5.5,-3.66906359815186,-5.5354635745987,-0.0199763535571926,3.19154004964418
5.6,-3.34196211166419,-5.5419334098997,-0.0198207411575111,3.15543168231304
5.7,-3.01728349764378,-5.54835597559574,-0.0197149743214573,3.12231068324529
5.8,-2.69636295038231,-5.55472381256174,-0.0196743154558083,3.09269337859397
5.9,-2.3805356641715,-5.56102946167258,-0.0197140269673412,3.06709609451215
6,-2.07113683326723,-5.56726546380383,-0.01984937126247,3.04603515714475
6.1,-1.76894049302267,-5.57343431919089,-0.0200899208438301,3.02989967951372
6.2,-1.47250290103969,-5.5795778888397,-0.0204227609257918,3.01857601074923
6.3,-1.17983250479913,-5.58574775620397,-0.0208294221697058,3.01182631298923
6.4,-0.8889377517818,-5.59199550473746,-0.0212914352369225,3.00941274837165
6.5,-0.597827089468544,-5.59837271789388,-0.0217903307887926,3.01109747903443
6.6,-0.304508965340183,-5.60493097912696,-0.0223076394866666,3.01664266711548
6.7,-0.00699182687755018,-5.61172187189044,-0.022824891991895,3.02581047475276
6.8,0.296715878438529,-5.61879697963805,-0.0233236189658284,3.0383630640842
6.9,0.608532935584012,-5.62620582548841,-0.0237858188266064,3.05406819527402
7,0.928718952736341,-5.63395095474448,-0.0242041553409225,3.07282126939523
7.1,1.25588236425257,-5.64198816148941,-0.0245819061801087,3.09464471275843
7.2,1.5885604375539,-5.65027122479067,-0.0249228064834273,3.11956642656533
7.3,1.92529044006152,-5.65875392371575,-0.0252305913901408,3.14761431201767
7.4,2.26460963919664,-5.66739003733213,-0.0255089960395116,3.17881627031718
7.5,2.60505530238045,-5.6761333447073,-0.0257617555708021,3.21320020266559
7.6,2.94516469703416,-5.68493762490876,-0.0259926051232748,3.25079401026463
7.7,3.28352302554861,-5.69375809929463,-0.0262052515052544,3.29159121647955
7.8,3.61982234404573,-5.7025832927761,-0.0264027473428642,3.33479153512839
7.9,3.95486398413383,-5.71143510668427,-0.0265874896486996,3.37879913365576
8,4.28949769674268,-5.72033689921433,-0.0267618468181522,3.42198345430408
8.1,4.62457323280205,-5.72931202856149,-0.026928187246614,3.46271393931575
8.2,4.96094034324171,-5.73838385292094,-0.0270888793294767,3.49936003093319
8.3,5.29944877899142,-5.74757573048787,-0.0272462914621322,3.5302911713988
8.4,5.64094829098096,-5.75691101945748,-0.0274027920399722,3.55387680295499
8.5,5.98628863013358,-5.76641307802478,-0.027560749458379,3.56848636785208
8.6,6.33594745975985,-5.77609473410575,-0.0277219738750143,3.57294238703122
8.7,6.68892566167841,-5.785927021908,-0.0278860598534032,3.56786560906089
8.8,7.04385779212857,-5.79587060842876,-0.0280520523640463,3.5543228449643
8.9,7.39937840734963,-5.80588616066523,-0.0282189963774447,3.53338090576468
9,7.75412206358086,-5.81593434561465,-0.0283859368640991,3.50610660248525
9.1,8.10672331706159,-5.82597583027423,-0.0285519187945106,3.47356674614925
9.2,8.4558167240311,-5.83597128164118,-0.0287159871391799,3.43682814777989
9.3,8.80003684072868,-5.84588136671273,-0.028877186868608,3.39695761840041
9.4,9.13807370542761,-5.8556683500166,-0.0290346153508693,3.35505537786198
9.5,9.4698789126441,-5.86533082089471,-0.0291885613755026,3.31298129941096
9.6,9.79665759303245,-5.87490346257509,-0.0293404975792744,3.27335008033632
9.7,10.1196687552395,-5.88442250963004,-0.0294919474816581,3.23880886087213
9.8,10.4401714079121,-5.89392419663187,-0.0296444346021274,3.21200478125249
9.9,10.7594245596971,-5.90344475815288,-0.0297994824601558,3.19558498171148
10,11.0786872192413,-5.91302042876537,-0.0299586145752169,3.19219660248319
10.1,11.3992183951916,-5.92268744304165,-0.0301233544667844,3.2044867838017
10.2,11.7222770962172,-5.9324820355549,-0.0302952256540714,3.23510266567481
10.3,12.0492059716296,-5.94244371173385,-0.030474778555545,3.2858451966856
10.4,12.3816757881136,-5.95262480838328,-0.0306587461720596,3.35519576568998
10.5,12.7214377613204,-5.96308080834965,-0.0308429255366527,3.44082186026657
10.6,13.0702431069015,-5.97386719447944,-0.0310231136823621,3.54039096799404
10.7,13.4298430405081,-5.98503944961912,-0.0311951076422253,3.65157057645102
10.8,13.8019887777915,-5.99665305661517,-0.0313547044492799,3.77202817321615
10.9,14.1884315344031,-6.00876349831407,-0.0314977011365635,3.89943124586809
11,14.5909225259941,-6.02142625756228,-0.0316198947371138,4.03144728198546
11.1,15.0111372248651,-6.03469403928308,-0.0317170930039187,4.16576776812055
11.2,15.4490758249088,-6.04855810677188,-0.0317853407919823,4.30061499599795
11.3,15.9030995431427,-6.06294961307211,-0.0318209149205726,4.4347305605211
11.4,16.3715011146323,-6.07779719961926,-0.0318201019012023,4.56687775482228
11.5,16.8525732744431,-6.09302950784879,-0.0317791882453845,4.69581987203377
11.6,17.3446087576409,-6.10857517919618,-0.0316944604646318,4.82032020528785
11.7,17.8459002992911,-6.12436285509689,-0.0315622050704572,4.93914204771681
11.8,18.3547406344593,-6.14032117698639,-0.0313787085743736,5.05104869245292
11.9,18.8694224982136,-6.15637878630021,-0.0311402574879067,5.15480343263086
12,19.3885794618305,-6.17247219985404,-0.0308448731692652,5.24949096163212
12.1,19.9122004628947,-6.18856925163195,-0.030497475752921,5.33547405027037
12.2,20.4406112975959,-6.20464555909145,-0.0301046999741391,5.41343311882282
12.3,20.9741377621236,-6.22067673969002,-0.0296731805681849,5.4840485875667
12.4,21.5131056526675,-6.23663841088518,-0.0292095522703234,5.5480008767792
12.5,22.0578407654171,-6.25250619013442,-0.0287204498158197,5.60597040673756
12.6,22.608668896562,-6.26825569489525,-0.0282125079399391,5.65863759771898
12.7,23.1659158422919,-6.28386254262517,-0.0276923613779467,5.70668287000067
12.8,23.7298925760062,-6.29930259649608,-0.0271664231474555,5.75079266402261
12.9,24.3005690362202,-6.31455737294622,-0.0266360051040727,5.79179192893269
13,24.8775740650472,-6.32961404269998,-0.0260973170212261,5.8306441475716
13.1,25.4605216695072,-6.34446002240008,-0.0255463467706566,5.86831882793981
13.2,26.0490258566198,-6.35908272868924,-0.024979082224105,5.90578547803774
13.3,26.6427006334048,-6.37346957821018,-0.0243915112533123,5.94401360586586
13.4,27.2411600068821,-6.38760798760564,-0.0237796217300193,5.9839727194246
13.5,27.8440179840713,-6.40148537351833,-0.0231394015259669,6.02663232671442
13.6,28.4508885719924,-6.41508915259098,-0.0224668385128961,6.07296193573575
13.7,29.0614260720554,-6.42840628047142,-0.0217579479452515,6.12394544071722
13.8,29.6761741439199,-6.44141353795186,-0.0210093494552435,6.18088426174127
13.9,30.2965455042052,-6.45407776322927,-0.0202182532567776,6.24539009661385
14,30.9239891029839,-6.46636537996557,-0.0193818941867886,6.31908757950072
14.1,31.5599538903288,-6.47824281182267,-0.0184975070822109,6.40360134456764
14.2,32.2058888163127,-6.48967648246249,-0.0175623267799791,6.50055602598037
14.3,32.8632428310083,-6.50063281554697,-0.0165735881170278,6.61157625790467
14.4,33.5334648844884,-6.51107823473802,-0.0155285259302915,6.7382866745063
14.5,34.2180039267903,-6.52097916369457,-0.0144243750570531,6.88231190963805
14.6,34.9182196899971,-6.53029449280005,-0.0132592495648596,7.04448641300804
14.7,35.6351228671585,-6.53895364071082,-0.0120347032513393,7.2225532710233
14.8,36.3696388069692,-6.54687881988194,-0.0107531309706111,7.41349969358095
14.9,37.1226928581242,-6.55399224276845,-0.00941692757679398,7.61431289057812
15,37.8952103693183,-6.56021612182544,-0.00802848792400673,7.82198007191191
15.1,38.6881166892463,-6.56547266950794,-0.00659020686636823,8.03348844747946
15.2,39.502337166603,-6.56968409827104,-0.00510447925799737,8.24582522717789
15.3,40.3387971500834,-6.57277262056978,-0.003573699953013,8.4559776209043
15.4,41.1984219883822,-6.57466044885923,-0.00200026380553399,8.66093283855583
15.5,42.0821370301944,-6.57526979559445,-0.000386565669679258,8.85767809002959
15.6,42.9908676242147,-6.5745228732305,0.00126499960043235,9.0432005852227
15.7,43.925539119138,-6.57234189422245,0.00295203715068197,9.21448753403228
15.8,44.8870768636592,-6.56864907102534,0.00467215212695071,9.36852614635545
15.9,45.8764062064731,-6.56336661609424,0.00642294967511974,9.50230363208933
16,46.8944524962745,-6.55641674188422,0.00820203494107009,9.61280720113104
16.1,47.9421410817584,-6.54772166085033,0.010007013070683,9.69702406337769
