time,x,y,phi,v
0,-15.5229280166657,-5.24997291164134,-7.58967127589827e-07,8.42568969726566
0.1,-14.7205968890998,-5.24997367476737,-7.58666714009133e-07,8.38942229038032
0.2,-13.9147012414823,-5.24997442002026,-7.58453378040724e-07,8.35297868119358
0.3,-13.1057562849235,-5.2499751482541,-7.58318113880412e-07,8.3163867528977
0.4,-12.2942772305335,-5.24997586032294,-7.58251915724011e-07,8.27967438868495
0.5,-11.4807792894226,-5.24997655708086,-7.58245777767335e-07,8.24286947174759
0.6,-10.6657776727011,-5.24997723938194,-7.58290694206198e-07,8.20599988527788
0.7,-9.84978759147918,-5.24997790808024,-7.58377659236413e-07,8.1690935124681
0.8,-9.03332425686713,-5.24997856402984,-7.58497667053794e-07,8.13217823651051
0.9,-8.21690287997517,-5.24997920808482,-7.58641711854154e-07,8.09528194059737
1,-7.40103867191355,-5.24997984109925,-7.58800787833307e-07,8.05843250792095
1.1,-6.5862468437925,-5.24998046392719,-7.58965889187066e-07,8.02165782167352
1.2,-5.77304260672228,-5.24998107742272,-7.59128010111246e-07,7.98498576504734
1.3,-4.96194117181312,-5.24998168243992,-7.5927814480166e-07,7.94844422123468
1.4,-4.15345775017526,-5.24998227983286,-7.59407287454122e-07,7.9120610734278
1.5,-3.34810755291896,-5.24998287045561,-7.59506432264445e-07,7.87586420481897
1.6,-2.54640579115445,-5.24998345516224,-7.59566573428442e-07,7.83988149860045
1.7,-1.74886767599197,-5.24998403480682,-7.59578705141928e-07,7.80414083796452
1.8,-0.956008418541775,-5.24998461024344,-7.59533821600716e-07,7.76867010610343
1.9,-0.1683432299141,-5.24998518232616,-7.59422917000619e-07,7.73349718620946
2,0.613612678780807,-5.24998575190905,-7.59236985537452e-07,7.69864996147486
2.1,1.38934409643272,-5.2499863198462,-7.58967021407029e-07,7.66415631509191
2.2,2.15852411555717,-5.24998688685578,-7.58613320517373e-07,7.63003591547671
2.3,2.92157828177825,-5.24998745311301,-7.58213348014434e-07,7.5962756051567
2.4,3.67912006384092,-5.2499880186575,-7.5781385196041e-07,7.56285402848275
2.5,4.43176293049014,-5.24998858352884,-7.57461580417502e-07,7.52974982980572
2.6,5.18012035047088,-5.24998914776665,-7.57203281447908e-07,7.49694165347649
2.7,5.92480579252808,-5.24998971141053,-7.57085703113831e-07,7.46440814384592
2.8,6.6664327254067,-5.24999027450009,-7.57155593477468e-07,7.43212794526489
2.9,7.40561461785172,-5.24999083707491,-7.57459700601021e-07,7.40007970208425
3,8.14296493860808,-5.24999139917463,-7.58044772546688e-07,7.36824205865489
3.1,8.87909715642075,-5.24999196083882,-7.58957557376671e-07,7.33659365932766
3.2,9.61439124582584,-5.24999252190522,-7.60208252536246e-07,7.30512264765618
3.3,10.348268364745,-5.24999308138247,-7.6165696464426e-07,7.27385617455734
3.4,11.0799035927318,-5.24999363806647,-7.63125279808901e-07,7.24283140210982
3.5,11.8084720091794,-5.24999419075311,-7.64434784113229e-07,7.21208549239886
3.6,12.5331486934809,-5.24999473823827,-7.654070636403e-07,7.18165560750969
3.7,13.2531087250294,-5.24999527931785,-7.65863704473173e-07,7.15157890952752
3.8,13.967527183218,-5.24999581278772,-7.65626292694906e-07,7.1218925605376
3.9,14.6755791474399,-5.24999633744378,-7.64516414388557e-07,7.09263372262515
4,15.3764396970881,-5.24999685208191,-7.62355655637183e-07,7.0638395578754
4.1,16.0692839115558,-5.24999735549801,-7.58965602523844e-07,7.03554722837358
4.2,16.7536658122265,-5.24999784671617,-7.54177858385139e-07,7.00777941226723
4.3,17.4306534829353,-5.24999832567228,-7.47864050487029e-07,6.9805009171412
4.4,18.1016930972326,-5.24999879252995,-7.39905800819291e-07,6.95366209921839
4.5,18.7682308286685,-5.24999924745277,-7.30184731371702e-07,6.92721331472168
4.6,19.4317128507932,-5.24999969060434,-7.1858246413404e-07,6.90110491987395
4.7,20.0935853371569,-5.25000012214825,-7.04980621096082e-07,6.87528727089808
4.8,20.7552944613099,-5.25000054224809,-6.89260824247605e-07,6.84971072401696
4.9,21.4182863968023,-5.25000095106746,-6.71304695578387e-07,6.82432563545347
5,22.0840073171844,-5.25000134876996,-6.50993857078206e-07,6.7990823614305
5.1,22.7538515203057,-5.25000173550919,-6.28223688266921e-07,6.7739331384743
5.2,23.4279797332469,-5.25000211120115,-6.03216713873742e-07,6.74887491551534
5.3,24.1052962243621,-5.25000247551984,-5.76528673765284e-07,6.72395018349254
5.4,24.7846488082278,-5.25000282812837,-5.48730279452483e-07,6.69920347958666
5.5,25.4648852994207,-5.25000316868987,-5.20392242446276e-07,6.67467934097846
5.6,26.1448535125175,-5.25000349686745,-4.92085274257596e-07,6.6504223048487
5.7,26.8234012620948,-5.25000381232423,-4.64380086397381e-07,6.62647690837815
5.8,27.4993763627294,-5.25000411472335,-4.37847390376566e-07,6.60288768874757
5.9,28.1716266289978,-5.2500044037279,-4.13057897706086e-07,6.57969918313772
6,28.8390398634602,-5.25000467902353,-3.90567682077009e-07,6.55695466970276
6.1,29.5014542434905,-5.25000494083077,-3.70584927285913e-07,6.5346675039284
6.2,30.1596756681992,-5.25000518991485,-3.52963577299094e-07,6.51282057246192
6.3,30.8145534944204,-5.25000542706548,-3.37541668145568e-07,6.49139539367878
6.4,31.4669370789883,-5.25000565307232,-3.2415723585435e-07,6.47037348595444
6.5,32.1176757787371,-5.25000586872507,-3.12648316454457e-07,6.44973636766438
6.6,32.7676189505009,-5.25000607481343,-3.02852945974903e-07,6.42946555718406
6.7,33.417615951114,-5.25000627212707,-2.94609160444704e-07,6.40954257288894
6.8,34.0685161374104,-5.25000646145568,-2.87754995892876e-07,6.3899489331545
6.9,34.7211688662245,-5.25000664358897,-2.82128488348434e-07,6.37066615635619
7,35.3760579461283,-5.25000681934437,-2.7759797827618e-07,6.35168414754894
7.1,36.0322062742862,-5.25000698965035,-2.7415291763439e-07,6.33302632910112
7.2,36.6882718401402,-5.25000715546308,-2.71813009715574e-07,6.31472449536483
7.3,37.3429126331317,-5.25000731773871,-2.70597957812239e-07,6.29681044069216
7.4,37.9947866427026,-5.25000747743344,-2.70527465216893e-07,6.27931595943523
7.5,38.6425518582946,-5.25000763550342,-2.71621235222046e-07,6.26227284594611
7.6,39.2848662693494,-5.25000779290483,-2.73898971120204e-07,6.24571289457692
7.7,39.9203878653087,-5.25000795059383,-2.77380376203877e-07,6.22966789967975
7.8,40.5477746356142,-5.25000810952661,-2.82085153765572e-07,6.2141696556067
7.9,41.1660994393738,-5.25000827043753,-2.87908364241236e-07,6.19924102765641
8,41.7761370221696,-5.25000843315112,-2.94233755697916e-07,6.18486825218938
8.1,42.3790984726864,-5.25000859725862,-3.00313981897197e-07,6.17102817434954
8.2,42.9761948798621,-5.2500087623513,-3.05401696524596e-07,6.15769763927537
8.3,43.5686373326346,-5.25000892802039,-3.08749553265631e-07,6.14485349210533
8.4,44.1576369199418,-5.25000909385714,-3.09610205805817e-07,6.1324725779779
8.5,44.7444047307216,-5.25000925945281,-3.07236307830672e-07,6.12053174203156
8.6,45.3301518539119,-5.25000942439863,-3.00880513025713e-07,6.10900782940477
8.7,45.9160893784506,-5.25000958828587,-2.89795475076456e-07,6.09787768523601
8.8,46.5034283932756,-5.25000975070577,-2.73233847668418e-07,6.08711815466375
8.9,47.0933799873248,-5.25000991124957,-2.50448284487116e-07,6.07670608282647
9,47.687155249536,-5.25001006950854,-2.20691439218067e-07,6.06661831486264
9.1,48.2859652688473,-5.2500102250739,-1.83215965546787e-07,6.05683169591072
9.2,48.8910211341965,-5.25001037753693,-1.37274517158794e-07,6.04732307110921
9.3,49.5035339345215,-5.25001052648885,-8.21197477396046e-08,6.03806928559656
9.4,50.1247147587602,-5.25001067152093,-1.70043109747338e-08,6.02904718451125
9.5,50.7557746958506,-5.25001081222441,5.8819139450299e-08,6.02023361299176
9.6,51.3979248347304,-5.25001094819053,1.46097949849978e-07,6.01160541617656
