time,x,y,phi,v
0,-17.6466832515646,-1.61260421021234,0.00888554652663642,9.89658833461213
0.1,-16.731254620953,-1.6071793107998,-0.00563635818034098,9.83674883808608
0.2,-15.8128730424049,-1.60541295373711,-0.0155937951080612,9.77008532341505
0.3,-14.8923404756912,-1.60646317641406,-0.0214481613824117,9.69740584013737
0.4,-13.9704588805833,-1.60948801622045,-0.02366085412928,9.61951843779138
0.5,-13.0480302168521,-1.61364551054606,-0.0226932704745536,9.53723116591542
0.6,-12.1258564442687,-1.61809369678068,-0.0190068075441198,9.45135207404783
0.7,-11.2047395226044,-1.62199061231411,-0.0130628624638661,9.36268921172695
0.8,-10.2854814116303,-1.62449429453614,-0.00532283235968012,9.27205062849112
0.9,-9.36888407111739,-1.62476278083655,0.00375188564255077,9.18024437387868
1,-8.45574946083687,-1.62195410860514,0.0136998944169391,9.08807849742797
1.1,-7.54687954055985,-1.61522631523169,0.0240597968375974,8.99636104867733
1.2,-6.64307627005746,-1.60373743810601,0.0343701957786382,8.9059000771651
1.3,-5.74514160910082,-1.58664551461787,0.044169694114174,8.81750363242962
1.4,-4.85387751746105,-1.56310858215707,0.0529968947183174,8.73197976400923
1.5,-3.97008595490928,-1.5322846781134,0.0603904004651809,8.65013652144227
1.6,-3.09456888121661,-1.49333183987665,0.065888814228877,8.57278195426708
1.7,-2.22810977679777,-1.44542248404363,0.0690582927996497,8.50068398329357
1.8,-1.37106369740135,-1.38806239417618,0.070103801866292,8.43368018648371
1.9,-0.523355376962376,-1.3210921970147,0.0698719447857729,8.37067367921306
2,0.315109309372344,-1.24436719375116,0.0692374445885801,8.31052662417599
2.1,1.14442448645602,-1.15774268557748,0.0690750243052015,8.25210118406691
2.2,1.96468427914184,-1.06107397368562,0.0702594069661249,8.19425952158021
2.3,2.77598281228302,-0.954216359267515,0.0736653156018383,8.13586379941026
2.4,3.57841421073276,-0.837025143515116,0.0801674732428295,8.07577618025148
2.5,4.37207259934425,-0.709355627620365,0.0906406029195862,8.01285882679824
2.6,5.1570521029707,-0.571063112775205,0.105959427662597,7.94597390174494
2.7,5.93344684646531,-0.422002900171583,0.126998670502348,7.87398356778597
2.8,6.70135095465739,-0.262030290982767,0.15463305445144,7.79574998763343
2.9,7.46041251859592,-0.0906520516190958,0.18940342774779,7.71046582151786
3,8.20851563378238,0.0940034533188375,0.230530214836354,7.61863079692965
