time,x,y,phi,v
0,-20.6068445089682,-11.7023081287348,0.0915562232309066,4.63985882306606
0.1,-20.1274538581576,-11.6317442513595,0.100047886603128,4.60070261441234
0.2,-19.6550500191067,-11.5620772780715,0.107804036398166,4.56097073500107
0.3,-19.1894318044792,-11.4933303387181,0.114840706692909,4.52076687916276
0.4,-18.7303980269389,-11.4255265631468,0.121173931564242,4.48019474122792
0.5,-18.2777474991496,-11.358689081205,0.126819745089053,4.43935801552706
0.6,-17.831279033775,-11.2928410227401,0.13179418134423,4.39836039639067
0.7,-17.390791443479,-11.2280055175995,0.136113274406659,4.35730557814926
0.8,-16.9560835409253,-11.1642056956305,0.139793058353228,4.31629725513335
0.9,-16.5269541387777,-11.1014646866807,0.142849567260823,4.27543912167343
1,-16.1032020496999,-11.0398056205974,0.145298835206333,4.23483487210001
1.1,-15.6846260863558,-10.979251627228,0.147156896266644,4.1945882007436
1.2,-15.2710250614091,-10.9198258364199,0.148439784518643,4.15480280193471
1.3,-14.8621977875236,-10.8615513780205,0.149163534039217,4.11558237000384
1.4,-14.4579430773631,-10.8044513818772,0.149344178905254,4.07703059928149
1.5,-14.0580597435913,-10.7485489778375,0.148997753193641,4.03925118409817
1.6,-13.6623465988721,-10.6938672957488,0.148140290981265,4.00234781878439
1.7,-13.2706024558692,-10.6404294654584,0.146787826345013,3.96642419767066
1.8,-12.8826261272464,-10.5882586168137,0.144956393361772,3.93158401508748
1.9,-12.4982164256674,-10.5373778796622,0.142662026108429,3.89793096536535
2,-12.1171721637961,-10.4878103838512,0.139920758661872,3.86556874283478
2.1,-11.7392921542962,-10.4395792592283,0.136748625098987,3.83460104182628
2.2,-11.3643752098316,-10.3927076356407,0.133161659496663,3.80513155667035
2.3,-10.9922201430658,-10.3472186429358,0.129175895931785,3.77726398169751
2.4,-10.6226257666629,-10.3031354109612,0.124807368481242,3.75110201123824
2.5,-10.2553908932865,-10.2604810695642,0.120072111221919,3.72674933962307
2.6,-9.89031433560037,-10.2192787485921,0.114986158230706,3.7043096611825
2.7,-9.52719490626836,-10.1795515778925,0.109565543584488,3.68388667024703
2.8,-9.16583141795421,-10.1413226873126,0.103826301360152,3.66558406114717
2.9,-8.80602268332171,-10.1046152067,0.0977844656345867,3.64950552821342
3,-8.44756751503463,-10.069452265902,0.0914560704846783,3.6357547657763
3.1,-8.09026472575674,-10.0358569947661,0.0848571499873142,3.6244354681663
3.2,-7.73391055421657,-10.0038604842823,0.0780023394492359,3.61565241574369
3.3,-7.37824336496389,-9.97367282939854,0.0708748232411846,3.60953480792885
3.4,-7.02294437576955,-9.94568087918367,0.0634267300934456,3.6062359562879
3.5,-6.66769237595642,-9.92027899385941,0.0556088690292322,3.60591019703073
3.6,-6.31216615484733,-9.8978615336475,0.0473720490717577,3.60871186636724
3.7,-5.95604450176513,-9.87882285876969,0.0386670792442355,3.61479530050733
3.8,-5.59900620603269,-9.86355732944771,0.0294447685698792,3.62431483566089
3.9,-5.24073005697284,-9.8524593059033,0.019655926071902,3.63742480803783
4,-4.88089484390844,-9.84592314835821,0.0092513607735174,3.65427955384803
4.1,-4.51917935616233,-9.84434321703417,-0.0018181183020613,3.67503340930141
4.2,-4.15526238305738,-9.84811387215292,-0.0136017021316205,3.69984071060785
4.3,-3.78882271391642,-9.85762947393621,-0.026148581691947,3.72885579397725
4.4,-3.41953913804667,-9.87328438256684,-0.039507947948724,3.76223299560874
4.5,-3.04705043081954,-9.89537339266529,-0.053700593642978,3.80009908641843
4.6,-2.67083880983784,-9.92380174051512,-0.0686362011588135,3.84247298591728
4.7,-2.29034820872671,-9.95837940144427,-0.0841972824214378,3.88934724008767
4.8,-1.90502256111132,-9.99891635078066,-0.100266349356058,3.94071439491202
4.9,-1.51430580061683,-10.0452225638522,-0.116725913887882,3.99656699637271
5,-1.11764186086839,-10.0971080159869,-0.133458487942117,4.05689759045215
5.1,-0.71447467549117,-10.1543826825126,-0.150346583443969,4.12169872313273
5.2,-0.304248178110326,-10.2168565387573,-0.167272712318647,4.19096294039686
5.3,0.113593697648977,-10.2843395600488,-0.184119386491357,4.26468278822693
5.4,0.539575257745986,-10.3567010965059,-0.200782896146327,4.34284518550462
5.5,0.973510446356186,-10.4351384903847,-0.217467699622122,4.42531119390128
5.6,1.41451385123549,-10.5221565020034,-0.234681649079958,4.51181796773567
5.7,1.86167050096528,-10.6203151513414,-0.252945420000759,4.60209742422719
5.8,2.31406542412692,-10.7321744583779,-0.272779687865451,4.69588148059527
5.9,2.77078364930178,-10.8602944430922,-0.294705128154959,4.79290205405928
