time,x,y,phi,v
0,-18.8875046193448,-11.2653857123323,-0.0117200930886949,5.45170068833371
0.1,-18.3599687022714,-11.2702809935215,-0.0100044590725529,5.3167488719434
0.2,-17.8430126881606,-11.2745225209478,-0.00837166046313615,5.19639727060713
0.3,-17.3358324007437,-11.278132491655,-0.00682205445920291,5.08951305775424
0.4,-16.8376236637521,-11.2811331026865,-0.00535599825951151,4.99496340681405
0.5,-16.3475823009172,-11.283546551086,-0.00397384906282028,4.91161549121589
0.6,-15.8649041359702,-11.285395033897,-0.0026759640678875,4.83833648438908
0.7,-15.3887849926426,-11.2867007481631,-0.00146270047347151,4.77399355976296
0.8,-14.9184206946655,-11.2874858909279,-0.000334415478330612,4.71745389076684
0.9,-14.4530070657705,-11.287772659235,0.000708533718776887,4.66758465083006
1,-13.9917399296888,-11.287583250128,0.00166578991909267,4.62325301338195
1.1,-13.5338151101517,-11.2869398606504,0.00253699592385843,4.58332615185183
1.2,-13.0784284308907,-11.2858646878459,0.00332179453431586,4.54667123966903
1.3,-12.624775715637,-11.284379928758,0.00401982855170664,4.51215545026288
1.4,-12.1720527881219,-11.2825077804303,0.00463074077727246,4.4786459570627
1.5,-11.7194554720769,-11.2802704399065,0.00515417401225501,4.44500993349782
1.6,-11.2661795913938,-11.2776901042341,0.00558977105838018,4.41011455311445
1.7,-10.8117886001551,-11.2747983873554,0.00593828354991782,4.37309464920763
1.8,-10.3572831344729,-11.2716637168146,0.00620479789626246,4.33413142120539
1.9,-9.90401497939413,-11.268363514881,0.00639545962920034,4.29366172881096
2,-9.45333591996565,-11.2649752038237,0.0065164142805177,4.25212243172757
2.1,-9.00659774123443,-11.2615762059121,0.0065738073820008,4.20995038965845
2.2,-8.5651522282474,-11.2582439434153,0.00657378446543586,4.16758246230685
2.3,-8.13035116605151,-11.2550558386025,0.00652249106260914,4.12545550937598
2.4,-7.70354633963395,-11.2520893137433,0.00642607270281746,4.08400639055264
2.5,-7.28573867251494,-11.2494225576343,0.0062760528848388,4.04357534729199
2.6,-6.87654891174722,-11.247136774346,0.00600643672960647,4.00412255591768
