time,x,y,phi,v
0,-22.5654720860058,-9.05081765648379,-0.131693514185497,5.55663347244263
0.1,-22.0650527794292,-9.12056272001981,-0.133968927788645,5.50239855639167
0.2,-21.5545877688847,-9.19112301353663,-0.135628228165999,5.45277056167959
0.3,-21.0353496200464,-9.26236315850169,-0.136731058430231,5.40745563864981
0.4,-20.5086108985883,-9.33414777638242,-0.137337061694016,5.36615993764577
0.5,-19.9756441701846,-9.40634148864623,-0.137505881070027,5.32858960901091
0.6,-19.4377220005093,-9.47880891676056,-0.137297159670939,5.29445080308865
0.7,-18.8961169552365,-9.55141468219284,-0.136770540609425,5.26344967022243
0.8,-18.3521016000403,-9.62402340641048,-0.135985666998159,5.23529236075569
0.9,-17.8069485005946,-9.69649971088091,-0.135002181949815,5.20968502503184
1,-17.2619302225737,-9.76870821707157,-0.133879728577067,5.18633381339434
1.1,-16.7183193316516,-9.84051354644987,-0.13267794999259,5.16494487618661
1.2,-16.1773883935023,-9.91178032048325,-0.131456489309056,5.14522436375208
1.3,-15.6404099737999,-9.98237316063913,-0.13027498963914,5.12687842643419
1.4,-15.1086566382185,-10.0521566883849,-0.129193094095515,5.10961321457637
1.5,-14.5834009524321,-10.1209955251881,-0.128270445790857,5.09313487852206
1.6,-14.0659154821149,-10.188754292516,-0.127566687837838,5.07714956861468
1.7,-13.5574216953496,-10.2552953850534,-0.127134319035199,5.06136273438349
1.8,-13.0580093899061,-10.3204318804065,-0.12686761138929,5.04546430426204
1.9,-12.5666603845388,-10.3839285715464,-0.126505922561029,5.02912901051932
2,-12.0823101393347,-10.4455482311793,-0.125782128479758,5.01203094960545
2.1,-11.6038941143808,-10.5050536320111,-0.124429105074819,4.99384421797057
2.2,-11.1303477697643,-10.562207546748,-0.122179728275554,4.9742429120648
2.3,-10.6606065655722,-10.616772748096,-0.118766874011304,4.95290112833828
2.4,-10.1936059618915,-10.6685120087612,-0.113923418211412,4.92949296324114
2.5,-9.72828141880936,-10.7171881014497,-0.107382236805217,4.9036925132235
2.6,-9.26358815535513,-10.7625586960232,-0.0988903968630698,4.87518336228779
2.7,-8.79893303391494,-10.8042648232183,-0.0885193418550985,4.84386595776336
2.8,-8.33417300333726,-10.8418312767226,-0.0766637734683988,4.80985686274026
2.9,-7.86918446003275,-10.8747778277943,-0.0637323608936727,4.77328197834702
3,-7.40384380041208,-10.902624247692,-0.0501337733216225,4.73426720571217
3.1,-6.9380274208859,-10.924890307674,-0.0362766799429502,4.69293844596424
3.2,-6.47161171786488,-10.941095778999,-0.022569749948358,4.64942160023176
3.3,-6.00447308775969,-10.9507604329252,-0.00942165252854812,4.60384256964326
3.4,-5.53648792703517,-10.953404040781,0.00275894312876844,4.55632725536852
3.5,-5.06780670410434,-10.9488995999462,0.0135784991243281,4.50721021595858
3.6,-4.59965707366934,-10.9385083938408,0.0227029481342423,4.45764609706831
3.7,-4.13353129454508,-10.9238327297166,0.029812831411608,4.40899099364942
3.8,-3.67092162554647,-10.9064749148255,0.0345886902095219,4.3626010006536
3.9,-3.2133203254884,-10.8880372564193,0.036711065781081,4.31983221303256
4,-2.76221965318578,-10.8701220617499,0.0358604993793823,4.28204072573799
4.1,-2.31911186745352,-10.8543316380691,0.0317175322575225,4.25058263372159
4.2,-1.88548922704086,-10.8422682926247,0.0239627056771797,4.2268140319024
4.3,-1.46219629670322,-10.8354948472767,0.0123612163282919,4.21176863776485
4.4,-1.04752301867847,-10.8354183863578,-0.00298784274487861,4.2052086537549
4.5,-0.639129592164299,-10.843407603157,-0.0219030693099805,4.20658283963154
4.6,-0.234676216358371,-10.8608311909638,-0.0442030611346631,4.2153399551538
4.7,0.168176909541633,-10.8890578430672,-0.0697064159865752,4.23092876008068
4.8,0.571769586338047,-10.9294562527565,-0.0982317316333663,4.25279801417118
4.9,0.978441614833188,-10.983395113321,-0.129597605842685,4.28039647718432
5,1.39053279582939,-11.0522431180499,-0.163622636382181,4.3131729088791
5.1,1.8102706047419,-11.1373473224753,-0.200125037421874,4.35053562849529
5.2,2.23741470839149,-11.2395793967837,-0.238914595424127,4.3910044699217
5.3,2.66931956808139,-11.3593476853351,-0.27979288293674,4.43223332068764
5.4,3.1032398429346,-11.4970413071357,-0.32256113167735,4.47184013653446
5.5,3.53643019207415,-11.6530493811915,-0.367020573363596,4.50744287320353
5.6,3.96614527462306,-11.8277610265086,-0.412972439713116,4.5366594864362
5.7,4.38963974970436,-12.0215653620931,-0.460217962443548,4.55710793197384
5.8,4.80416827644106,-12.234851506951,-0.50855837327253,4.56640616555781
5.9,5.2069855139562,-12.4680085800884,-0.5577949039177,4.56217214292946
6,5.59564139202046,-12.7210815126912,-0.607712118099441,4.54296241755298
6.1,5.96886684189952,-12.9927385791957,-0.658027912126947,4.51108767599909
6.2,6.32568802496026,-13.2813039134816,-0.708443516601002,4.46979707367342
6.3,6.66513110256956,-13.5851016494287,-0.758660162122388,4.42233976598157
6.4,6.98622223609429,-13.9024559209169,-0.808379079291887,4.37196490832917
6.5,7.28798758690133,-14.2316908618259,-0.857301498710283,4.32192165612184
6.6,7.56945331635756,-14.5711306060355,-0.905128650978356,4.27545916476518
6.7,7.82964558583228,-14.9190992874261,-0.951561766697118,4.23582658965862
6.8,8.06797838895297,-15.2740113049956,-0.996338536969788,4.20527799437148
6.9,8.2854084971058,-15.6346401279653,-1.0393416909945,4.18210901583148
7,8.48327625006906,-15.9998484982906,-1.08049001762126,4.16363113927387
7.1,8.66292198762105,-16.3684991579268,-1.11970230570005,4.14715584993394
7.2,8.82568604954006,-16.7394548488292,-1.15689734408088,4.12999463304694
7.3,8.97290877560439,-17.111578312953,-1.19199392161373,4.10945897384814
7.4,9.10593050559232,-17.4837322922537,-1.22491082714859,4.0828603575728
7.5,9.22609157928214,-17.8547795286865,-1.25556684953547,4.0475102694562
7.6,9.33473060740872,-18.2236384112353,-1.28388239855724,4.0009007894382
7.7,9.43314712706513,-18.5904848635455,-1.30981451451112,3.94460515158965
7.8,9.52260198360759,-18.9567400528082,-1.33335651018286,3.88423785500356
