time,x,y,phi,v
0,-17.2072211217176,-2.0827434913956,-0.0128752300515773,6.89370453622186
0.1,-16.5071129014452,-2.02216395899429,0.000516316215327486,6.88036543160569
0.2,-15.8123636327131,-1.97041619223375,0.0112692389036823,6.86704134608349
0.3,-15.1226945771357,-1.92684524265046,0.019606419114252,6.85372827502305
0.4,-14.437826996327,-1.89079616178094,0.0257507379478014,6.84042221379215
0.5,-13.7574821519015,-1.86161400116169,0.0299250765050954,6.82711915775858
0.6,-13.0813813054733,-1.83864381232919,0.0323523158868988,6.81381510229012
0.7,-12.4092457186567,-1.82123064681996,0.0332553371939766,6.80050604275455
0.8,-11.740796653066,-1.80871955617049,0.0328570215270935,6.78718797451966
0.9,-11.0757553703153,-1.80045559191728,0.0313802499870145,6.77385689295323
1,-10.4138431320189,-1.79578380559683,0.0290479036745044,6.76050879342303
1.1,-9.75478119979115,-1.79404924874564,0.026082863690328,6.74713967129687
1.2,-9.09829083524618,-1.79459697290021,0.0227080111352503,6.73374552194251
1.3,-8.44409329999829,-1.79677202959703,0.019146227110036,6.72032234072774
1.4,-7.7919098556617,-1.79991947037262,0.0156203927154502,6.70686612302035
1.5,-7.14146176385069,-1.80338434676346,0.0123533890522575,6.69337286418811
1.6,-6.49247028617947,-1.80651171030607,0.00956809722122296,6.67983855959882
1.7,-5.84465668426232,-1.80864661253692,0.00748739832311134,6.66625920462025
1.8,-5.19774221971347,-1.80913410499254,0.00633417345868754,6.65263079462019
1.9,-4.55144815414717,-1.80731923920941,0.00633130372871641,6.63894932496642
2,-3.90549574917766,-1.80254706672404,0.00770167023396283,6.62521079102672
2.1,-3.2596062664192,-1.79416263907292,0.0106681540751916,6.61141118816888
2.2,-2.61350096748604,-1.78151100779255,0.0154536363531677,6.59754651176068
2.3,-1.96690111399241,-1.76393722441944,0.0222809981686559,6.58361275716991
2.4,-1.31952796755257,-1.74078634049009,0.0313731206224212,6.56960591976434
2.5,-0.671226596362128,-1.71130059558159,0.0428912546016073,6.55552182487195
2.6,-0.0223385092559214,-1.67430997303823,0.0567495256603877,6.54135561599374
2.7,0.626670370448967,-1.62854113942937,0.0728001265297049,6.52710226575596
2.8,1.27533411943539,-1.57272076132433,0.090895249940468,6.51275674678488
2.9,1.92318681438619,-1.50557550529245,0.110887088623586,6.49831403170678
